<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
comex.GC,D,13/01/21,00:00:00,1847.9000000
comex.GC,D,14/01/21,00:00:00,1846.7000000
comex.GC,D,15/01/21,00:00:00,1827.7000000
comex.GC,D,17/01/21,00:00:00,1810.2000000
comex.GC,D,18/01/21,00:00:00,1836.6000000
comex.GC,D,19/01/21,00:00:00,1840.3000000
comex.GC,D,20/01/21,00:00:00,1869.9000000
comex.GC,D,21/01/21,00:00:00,1869.5000000
comex.GC,D,22/01/21,00:00:00,1855.5000000
comex.GC,D,24/01/21,00:00:00,1856.0000000
comex.GC,D,25/01/21,00:00:00,1854.7000000
comex.GC,D,26/01/21,00:00:00,1849.8000000
comex.GC,D,27/01/21,00:00:00,1838.4000000
comex.GC,D,28/01/21,00:00:00,1845.8000000
comex.GC,D,29/01/21,00:00:00,1849.8000000
comex.GC,D,31/01/21,00:00:00,1858.4000000
comex.GC,D,01/02/21,00:00:00,1860.3000000
comex.GC,D,02/02/21,00:00:00,1837.6000000
comex.GC,D,03/02/21,00:00:00,1835.1000000
comex.GC,D,04/02/21,00:00:00,1796.0000000
comex.GC,D,05/02/21,00:00:00,1815.2000000
comex.GC,D,07/02/21,00:00:00,1818.6000000
comex.GC,D,08/02/21,00:00:00,1831.9000000
comex.GC,D,09/02/21,00:00:00,1836.8000000
comex.GC,D,10/02/21,00:00:00,1842.9000000
comex.GC,D,11/02/21,00:00:00,1826.7000000
comex.GC,D,12/02/21,00:00:00,1824.8000000
comex.GC,D,14/02/21,00:00:00,1820.9000000
comex.GC,D,15/02/21,00:00:00,1818.6000000
comex.GC,D,16/02/21,00:00:00,1787.5000000
comex.GC,D,17/02/21,00:00:00,1777.4000000
comex.GC,D,18/02/21,00:00:00,1770.6000000
comex.GC,D,19/02/21,00:00:00,1783.1000000
comex.GC,D,21/02/21,00:00:00,1782.4000000
comex.GC,D,22/02/21,00:00:00,1810.0000000
comex.GC,D,23/02/21,00:00:00,1805.1000000
comex.GC,D,24/02/21,00:00:00,1802.4000000
comex.GC,D,25/02/21,00:00:00,1768.4000000
comex.GC,D,26/02/21,00:00:00,1733.0000000
comex.GC,D,28/02/21,00:00:00,1737.8000000
comex.GC,D,01/03/21,00:00:00,1722.7000000
comex.GC,D,02/03/21,00:00:00,1735.2000000
comex.GC,D,03/03/21,00:00:00,1708.1000000
comex.GC,D,04/03/21,00:00:00,1691.6000000
comex.GC,D,05/03/21,00:00:00,1698.2000000
comex.GC,D,07/03/21,00:00:00,1705.3000000
comex.GC,D,08/03/21,00:00:00,1681.4000000
comex.GC,D,09/03/21,00:00:00,1714.1000000
comex.GC,D,10/03/21,00:00:00,1725.4000000
comex.GC,D,11/03/21,00:00:00,1721.1000000
comex.GC,D,12/03/21,00:00:00,1725.8000000
comex.GC,D,14/03/21,00:00:00,1723.9000000
comex.GC,D,15/03/21,00:00:00,1729.3000000
comex.GC,D,16/03/21,00:00:00,1730.1000000
comex.GC,D,17/03/21,00:00:00,1747.3000000
comex.GC,D,18/03/21,00:00:00,1733.6000000
