<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
LME.Copper,D,09/07/20,00:00:00,6256.7399400
LME.Copper,D,10/07/20,00:00:00,6423.1895050
LME.Copper,D,12/07/20,00:00:00,6573.1043450
LME.Copper,D,13/07/20,00:00:00,6424.2918200
LME.Copper,D,14/07/20,00:00:00,6474.9983100
LME.Copper,D,15/07/20,00:00:00,6321.7765250
LME.Copper,D,16/07/20,00:00:00,6364.7668100
LME.Copper,D,17/07/20,00:00:00,6396.7339450
LME.Copper,D,19/07/20,00:00:00,6385.7107950
LME.Copper,D,20/07/20,00:00:00,6465.0774750
LME.Copper,D,21/07/20,00:00:00,6547.7511000
LME.Copper,D,22/07/20,00:00:00,6422.0871900
LME.Copper,D,23/07/20,00:00:00,6361.4598650
LME.Copper,D,24/07/20,00:00:00,6380.1992200
LME.Copper,D,26/07/20,00:00:00,6416.5756150
LME.Copper,D,27/07/20,00:00:00,6389.0177400
LME.Copper,D,28/07/20,00:00:00,6411.0640400
LME.Copper,D,29/07/20,00:00:00,6444.1334900
LME.Copper,D,30/07/20,00:00:00,6451.8496950
LME.Copper,D,31/07/20,00:00:00,6304.1394850
LME.Copper,D,02/08/20,00:00:00,6310.7533750
LME.Copper,D,03/08/20,00:00:00,6398.9385750
LME.Copper,D,04/08/20,00:00:00,6390.1200550
LME.Copper,D,05/08/20,00:00:00,6400.0408900
LME.Copper,D,06/08/20,00:00:00,6354.8459750
LME.Copper,D,07/08/20,00:00:00,6154.2246450
LME.Copper,D,09/08/20,00:00:00,6189.4987250
LME.Copper,D,10/08/20,00:00:00,6328.3904150
LME.Copper,D,11/08/20,00:00:00,6213.7496550
LME.Copper,D,12/08/20,00:00:00,6328.3904150
LME.Copper,D,13/08/20,00:00:00,6211.5450250
LME.Copper,D,14/08/20,00:00:00,6310.7533750
LME.Copper,D,16/08/20,00:00:00,6312.9580050
LME.Copper,D,17/08/20,00:00:00,6402.2455200
LME.Copper,D,18/08/20,00:00:00,6588.5367550
LME.Copper,D,19/08/20,00:00:00,6567.5927700
LME.Copper,D,20/08/20,00:00:00,6614.9923150
LME.Copper,D,21/08/20,00:00:00,6450.7473800
LME.Copper,D,23/08/20,00:00:00,6467.2821050
LME.Copper,D,24/08/20,00:00:00,6441.9288600
LME.Copper,D,25/08/20,00:00:00,6484.9191450
LME.Copper,D,26/08/20,00:00:00,6535.6256350
LME.Copper,D,27/08/20,00:00:00,6599.5599050
LME.Copper,D,28/08/20,00:00:00,6633.7316700
LME.Copper,D,30/08/20,00:00:00,6710.8937200
LME.Copper,D,31/08/20,00:00:00,6763.8048400
LME.Copper,D,01/09/20,00:00:00,6651.3687100
LME.Copper,D,02/09/20,00:00:00,6665.6988050
LME.Copper,D,03/09/20,00:00:00,6599.5599050
LME.Copper,D,04/09/20,00:00:00,6784.7488250
LME.Copper,D,06/09/20,00:00:00,6759.3955800
LME.Copper,D,07/09/20,00:00:00,6750.5770600
LME.Copper,D,08/09/20,00:00:00,6682.2335300
LME.Copper,D,09/09/20,00:00:00,6683.3358450
LME.Copper,D,10/09/20,00:00:00,6600.6622200
LME.Copper,D,11/09/20,00:00:00,6707.5867750
LME.Copper,D,13/09/20,00:00:00,6727.4284450
LME.Copper,D,14/09/20,00:00:00,6780.3395650
