<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
LME.Lead,D,27/01/22,00:00:00,2321.7500000
LME.Lead,D,28/01/22,00:00:00,2273.5000000
LME.Lead,D,31/01/22,00:00:00,2253.0000000
LME.Lead,D,01/02/22,00:00:00,2242.0000000
LME.Lead,D,02/02/22,00:00:00,2246.5000000
LME.Lead,D,03/02/22,00:00:00,2196.7500000
LME.Lead,D,04/02/22,00:00:00,2191.0000000
LME.Lead,D,07/02/22,00:00:00,2199.5000000
LME.Lead,D,08/02/22,00:00:00,2209.0100000
LME.Lead,D,09/02/22,00:00:00,2252.2500000
LME.Lead,D,10/02/22,00:00:00,2290.6500000
LME.Lead,D,11/02/22,00:00:00,2286.5500000
LME.Lead,D,14/02/22,00:00:00,2311.5000000
LME.Lead,D,15/02/22,00:00:00,2320.0000000
LME.Lead,D,16/02/22,00:00:00,2349.0000000
